Incident_ID,Incident_Date,City,Address,Victims_Killed,Victims_Injured,Suspects_Killed,Suspects_Injured,Suspects_Arrested
2569615,10-Apr-23,Adrian,N McVicar St and E Maumee St,0,1,0,0,0
2533419,24-Feb-23,Adrian,Baldwin Hwy,1,0,0,0,1
2525496,13-Feb-23,Adrian,Frank St and S Tecumseh St,1,0,0,0,0
2470417,22-Nov-22,Adrian,E Church St and S Locust St,0,1,0,0,0
2375559,31-Jul-22,Adrian,W Maumee St and N Madison St,0,1,0,0,0
2351206,4-Jul-22,Adrian,2900 block of Gady Rd,1,0,0,0,1
2269206,3-Apr-22,Adrian,500 block of Erie St,0,0,0,1,0
2553575,23-Mar-23,Albion,500 block of W Broadwell St,1,0,0,0,1
2337750,22-Jun-22,Albion,717 N Eaton St,0,0,1,0,0
2624957,14-Jun-23,Allen Park,6700 block of Pelham Rd,0,1,0,0,0
2458810,12-Nov-22,Allen Park,14887 Southfield Rd,0,1,0,0,1
2443188,23-Oct-22,Allendale,10452 Lodge Dr,0,1,0,0,0
2417696,18-Sep-22,Allendale,10295 48th Ave,0,4,0,0,1
2632824,22-Jun-23,Ann Arbor,1020 Arbordale St,1,0,0,0,0
2617070,4-Jun-23,Ann Arbor,2575 Sandalwood Cir,1,0,0,0,1
2616708,4-Jun-23,Ann Arbor,1200 block of S University Ave,0,1,0,0,0
2608534,24-May-23,Ann Arbor,1800 block of Arbordale St,0,0,0,0,0
2567230,7-Apr-23,Ann Arbor,800 block of S Maple Rd,0,1,0,1,0
2527808,17-Feb-23,Ann Arbor,2201 Glencoe Hills Dr,0,1,0,0,0
2506115,19-Jan-23,Ann Arbor,3700 block of Plaza Dr,1,0,1,0,0
2298584,9-May-22,Ann Arbor,3300 block of Geddes Rd,0,1,0,0,0
2404984,1-Sep-22,Auburn Hills,2800 Waukegan St,0,0,0,0,1
2543846,10-Mar-23,Baldwin,N/A,0,1,0,0,1
2440154,17-Oct-22,Baldwin,S Harvard Ave,1,0,0,0,1
2628794,18-Jun-23,Baroda,2100 block of Russell Rd,1,0,0,0,1
2601538,13-May-23,Barryton,3275 Evergreen Rd,0,1,0,0,0
2627468,17-Jun-23,Battle Creek,Golden Ave and Riverside Dr,1,0,0,0,0
2628694,17-Jun-23,Battle Creek,2167 W Columbia Ave,1,0,0,0,1
2623142,11-Jun-23,Battle Creek,Greenwood Ave and Kendall St N,0,2,0,0,0
2595384,10-May-23,Battle Creek,200 E Coolidge Ave,0,1,0,0,1
2542745,8-Mar-23,Battle Creek,1975 E Columbia Ave,0,0,1,0,0
2601911,24-Feb-23,Battle Creek,151 Minges Creek Pl,2,0,0,0,1
2527799,17-Feb-23,Battle Creek,Capital Ave SW and Battle Creek Ave,1,0,0,0,2
2488346,25-Dec-22,Battle Creek,200 block of N Birdsall Dr,0,0,0,1,0
2479344,12-Dec-22,Battle Creek,200 block of Howland St,0,1,0,0,1
2445125,25-Oct-22,Battle Creek,Warren St and Oak St,1,0,0,0,0
2433751,7-Oct-22,Battle Creek,62 Champion St,0,0,0,0,0
2419619,20-Sep-22,Battle Creek,94 Cliff St,1,0,0,0,3
2357587,11-Jul-22,Battle Creek,420 Arbor Pointe Dr,1,0,0,0,1
2347696,3-Jul-22,Battle Creek,Graves Ave and Hubbard St,0,2,0,0,1
2313141,26-May-22,Battle Creek,S Wabash Ave and Capital Ave NE,0,1,0,0,1
2302947,15-May-22,Battle Creek,948 N Raymond Rd,0,1,0,0,0
2291350,29-Apr-22,Battle Creek,50 block of W Goguac St,0,1,0,0,0
2285783,23-Apr-22,Battle Creek,300 N Washington Ave,0,1,0,0,0
2250288,7-Mar-22,Battle Creek,115 E Emmett St,0,0,0,0,1
2473952,2-Dec-22,Battle Creek,4000 block of Dickman Rd,0,2,0,0,0
2272029,3-Apr-22,Battle Creek,400 block of N 25th St,0,1,0,0,0
2564143,29-Mar-23,Bay City,4000 block of Sallyanne Dr,0,1,0,0,1
2454243,6-Nov-22,Bay City,Marleen Dr and Murphy St,0,0,0,1,0
2443164,22-Oct-22,Bay City,200 block of S Sherman St,0,1,0,0,1
2400097,28-Aug-22,Bay City,3325 Alarie Dr,1,0,1,0,0
2355391,8-Jul-22,Bay City,4101 Wilder Rd,0,1,0,0,0
2340849,26-Jun-22,Bay City,1305 Columbus Ave,1,0,0,0,0
2618031,6-Jun-23,Beaverton,385 W Brown St,1,0,0,0,1
2641794,29-Jun-23,Belleville,10800 block of Belleville Rd,1,0,0,0,1
2571157,1-Apr-23,Belleville,45601 S I-94 Service Dr,0,1,0,0,0
2514385,23-Jan-23,Belleville,Rawsonville Rd and S Grove St,0,1,0,0,1
2455616,7-Nov-22,Belleville,10825 Rawsonville Rd,0,1,0,0,0
2455167,7-Nov-22,Belleville,Rustic Ln N and Knollwood Dr,0,1,0,0,0
2436921,13-Oct-22,Belleville,501 W Columbia Ave,0,0,0,0,1
2249356,7-Mar-22,Belleville,501 W Columbia Ave,0,0,0,0,0
2428609,1-Oct-22,Belleville,I-94 and Haggarty Rd,0,1,0,0,0
2641132,2-Jul-23,Benton Harbor,1901 Council Dr,1,0,0,0,0
2638504,28-Jun-23,Benton Harbor,700 block of Colfax Ave,1,0,0,0,0
2624250,7-Jun-23,Benton Harbor,I-94 and Pipestone Rd,0,1,0,0,0
2610296,28-May-23,Benton Harbor,451 Zollar Dr,0,3,0,0,1
2613102,26-May-23,Benton Harbor,1700 block of Plimpton Ave,1,0,0,0,1
2550261,19-Mar-23,Benton Harbor,2700 block of Townline Rd,1,0,0,0,1
2512180,21-Jan-23,Benton Harbor,865 La Salle St,1,0,0,0,3
2484228,17-Dec-22,Benton Harbor,1957 Union Ave,1,0,0,0,0
2412311,11-Sep-22,Benton Harbor,900 block of Columbus Ave,1,0,0,0,0
2370137,25-Jul-22,Benton Harbor,1901 Council Dr,0,3,0,0,0
2366105,20-Jul-22,Benton Harbor,E Napier Ave and Norton Ave,1,0,0,0,1
2340670,26-Jun-22,Benton Harbor,N Seeley St and Highland Ave,1,0,0,0,0
2334758,19-Jun-22,Benton Harbor,Ogden Ave and Willow Creek Dr,1,2,0,0,0
2328094,11-Jun-22,Benton Harbor,956 Buss Ave,1,0,0,0,0
2316616,30-May-22,Benton Harbor,999 Pipestone St,1,6,0,0,1
2308860,22-May-22,Benton Harbor,Highland Ave and Oden St,0,1,0,0,0
2291964,1-May-22,Benton Harbor,1278 M-139,0,2,0,0,1
2284349,21-Apr-22,Benton Harbor,1321 Monroe St,0,1,0,0,1
2273935,7-Apr-22,Benton Harbor,700 block of Highland Ave,0,2,1,0,0
2265195,27-Mar-22,Benton Harbor,150 Concord Rd,0,1,0,0,0
2255423,16-Mar-22,Benton Harbor,1727 Crystal Ct,1,0,0,0,0
2255410,16-Mar-22,Benton Harbor,Highland Ave and Plum Ct,1,1,0,0,0
2246085,2-Mar-22,Benton Harbor,1958 E Britain Ave,0,1,0,0,0
2244460,26-Feb-22,Benton Harbor,MI-139 and E Britain Ave,0,1,0,0,0
2334335,18-Jun-22,Berrien Springs,105 N Cass St,0,1,0,0,1
2430731,5-Oct-22,Birch Run,6200 block of Rathbun Rd,1,0,0,0,0
2428600,2-Oct-22,Bloomfield Hills,6646 Telegraph Rd,0,1,1,0,0
2639325,1-Jun-23,Bridgeport,4691 Bear Cat Blvd,0,0,0,0,1
2428646,22-Sep-22,Bridgeport,4691 Bearcat Blvd,0,0,0,0,1
2438606,8-Oct-22,Brighton,1000 block of Charles H Orndorf Dr,1,0,0,0,0
2267467,31-Mar-22,Brooklyn,100 block of Hawthorne Dr,0,0,1,0,0
2250206,9-Mar-22,Brown City,Willis Rd and Brown City Rd,0,1,1,0,0
2479298,8-Dec-22,Buena Vista,800 block of S 26th St,0,1,0,0,1
2578993,20-Apr-23,Burton,N/A,0,1,0,0,0
2458821,12-Nov-22,Burton,1500 Center Rd,1,0,0,1,0
2452922,4-Nov-22,Burton,5000 block of Lapeer Rd,0,0,0,1,2
2390156,16-Aug-22,Burton,I-69 and Belsay Rd,0,1,0,0,0
2370211,26-Jul-22,Burton,3440 Creekside Blvd,1,0,0,0,1
2320283,2-Jun-22,Burton,4400 Kings Ln,1,0,0,0,1
2288158,26-Apr-22,Burton,1500 block of E McLean Ave,1,0,0,0,1
2267460,31-Mar-22,Byron Center,3915 108th St SW,0,0,1,0,0
2583663,16-Apr-23,Canton,41200 block of  Old Michigan Ave,0,1,0,0,1
2327102,10-Jun-22,Canton,2000 block of S Haggerty Rd,1,0,0,0,1
2315553,27-May-22,Cassopolis,22721 Diamond Cove St,0,0,0,0,1
2527024,12-Feb-23,Center Line,Central St and Sylvan Ave,0,1,0,0,1
2553679,24-Mar-23,Charlotte,1120 W Five Point Hwy,1,0,1,0,0
2294679,5-May-22,Clare,1131 N McEwan St,0,0,1,0,0
2296963,8-May-22,Clarkston,5901 Dixie Hwy,2,0,1,0,0
2455146,7-Nov-22,Clinton,Ilene St and Wendell St,0,1,0,0,0
2268375,1-Apr-22,Clinton,18300 19 Mile Rd,0,0,0,0,1
2280693,16-Apr-22,Clinton,Hayes Rd and 15 Mile Rd,0,1,0,0,0
2531714,16-Feb-23,Clio,13000 block of Neff Rd,0,1,0,0,1
2531693,12-Feb-23,Clio,12000 block of Neff Rd,0,1,0,0,1
2512844,26-Jan-23,Coldwater,500 block of Pamela Dr,0,1,0,0,1
2611592,29-May-23,Comstock Park,4800 block of Pinedell Ave NE,1,0,0,0,0
2259295,21-Mar-22,Comstock Park,Yorkland Dr NW and 4 Mile Rd NW,0,1,0,0,2
2597237,12-May-23,Constantine,60000 block of Maple Rd,0,0,0,1,1
2265745,29-Mar-22,Coopersville,198 East St,0,0,0,0,0
2271981,5-Apr-22,Dansville,1900 block of 7 Gables Rd,0,1,0,0,1
2500936,11-Jan-23,Davison,100 block of W. Third St,1,0,1,0,0
2366922,3-Jul-22,Davison,8054 Kensington Blvd,1,0,0,0,0
2603818,20-May-23,Dearborn,Notre Dame St and Bailey St,0,1,0,0,2
2572242,13-Apr-23,Dearborn,N Brady Rd and West Ln,1,0,0,0,0
2549736,17-Mar-23,Dearborn,N/A,1,0,0,0,0
2483683,18-Dec-22,Dearborn,16099 Michigan Ave,0,0,1,0,0
2431629,6-Oct-22,Dearborn,22324 Michigan Ave,1,0,0,0,1
2254652,15-Mar-22,Dearborn,M-39 and Oakwood Rd,0,1,0,0,0
2413656,11-Sep-22,Dearborn Heights,24614 W Warren St,0,0,0,0,2
2380736,5-Aug-22,Dearborn Heights,24700 block of Lehigh St,0,1,0,0,1
2287374,25-Apr-22,Dearborn Heights,8600 block of N Evangeline St,0,0,0,1,0
2513934,27-Jan-23,Decatur,38954 82nd Ave,1,0,1,0,0
2643154,4-Jul-23,Detroit,9800 block of Livernois,0,1,0,0,0
2642964,4-Jul-23,Detroit,2751 Robert Bradby Dr,0,1,0,0,0
2643339,4-Jul-23,Detroit,N/A,0,1,0,0,0
2643306,4-Jul-23,Detroit,N/A,0,1,0,0,0
2643298,4-Jul-23,Detroit,Dix Ave and Lonyo St,0,1,0,0,0
2642347,3-Jul-23,Detroit,910 Merrill Plaisance St,0,2,0,0,0
2640569,2-Jul-23,Detroit,18600 block of Cherrylawn St,0,1,0,0,0
2640566,2-Jul-23,Detroit,E Grand Blvd and Mack Ave,0,1,0,0,0
2640719,2-Jul-23,Detroit,Taylor St and Holmur Ave,0,1,0,0,0
2640710,2-Jul-23,Detroit,15000 block of Ilene St,0,1,0,0,0
2640571,2-Jul-23,Detroit,15800 block of Sussex St,0,1,0,0,0
2641823,1-Jul-23,Detroit,Dexter Ave and Whitney St,0,1,0,0,0
2640576,1-Jul-23,Detroit,14800 block of Wyoming Ave,0,1,0,0,0
2640005,1-Jul-23,Detroit,14900 block of Lesure St,0,3,0,0,0
2639348,30-Jun-23,Detroit,23800 block of Dehner St,0,1,0,0,0
2640009,30-Jun-23,Detroit,Lindsay St and Trojan Ave,0,1,0,0,0
2638478,28-Jun-23,Detroit,Gable St and Seven Mile E,0,1,0,0,0
2638026,28-Jun-23,Detroit,Fenkell Ave and Outer Dr W,0,1,0,0,0
2638023,28-Jun-23,Detroit,14800 Eaton Ave,0,1,0,0,0
2637100,27-Jun-23,Detroit,E McNichols Rd,0,1,0,0,0
2635825,26-Jun-23,Detroit,Outer Dr W and Curtis St,0,1,0,0,0
2635702,26-Jun-23,Detroit,Plymouth Rd and Steel Ave,0,1,0,0,0
2635062,25-Jun-23,Detroit,N/A,0,1,0,0,0
2635058,24-Jun-23,Detroit,Collingham Dr and Brock Ave,0,1,0,0,0
2633837,23-Jun-23,Detroit,15700 block of Wabash St,0,1,0,0,0
2633880,22-Jun-23,Detroit,W Warren Ave and Minock St,0,1,0,0,0
2632926,22-Jun-23,Detroit,Rosa Parks Blvd and Gladstone St,0,1,0,0,0
2632920,22-Jun-23,Detroit,15700 block of Plymouth Rd,0,2,0,0,0
2632915,22-Jun-23,Detroit,400 block of W Congress St,0,1,0,0,0
2632904,22-Jun-23,Detroit,Kilbourne Ave and Leroy Ave,0,1,0,0,0
2632308,22-Jun-23,Detroit,16000 block of Fordham St,1,0,0,0,0
2631988,21-Jun-23,Detroit,9400 block of Beaconsfield St,0,1,0,0,0
2629947,19-Jun-23,Detroit,13151 Greiner St,0,3,0,0,0
2629967,19-Jun-23,Detroit,15400 block of Wisconsin St,0,1,0,0,0
2629491,19-Jun-23,Detroit,2100 block of S Deacon St,0,1,0,0,0
2628612,18-Jun-23,Detroit,4100 block of Grandy St,1,0,0,0,0
2628601,18-Jun-23,Detroit,Sylvester St and Holcomb St,1,0,0,0,0
2628605,18-Jun-23,Detroit,1600 Clay St,1,0,0,0,0
2628583,18-Jun-23,Detroit,18900 block of Oakfield Ave,0,1,0,0,0
2629262,18-Jun-23,Detroit,12000 block of Roselawn St,0,4,0,0,0
2627482,17-Jun-23,Detroit,Promenade Ave and Roseberry St,0,1,0,0,0
2627907,17-Jun-23,Detroit,Robson St and Puritan Ave,0,2,0,0,0
2627486,17-Jun-23,Detroit,Sussex St and Wadsworth Ave,0,1,0,0,0
2627475,16-Jun-23,Detroit,13300 block of Wilfred St,1,0,0,0,0
2624052,13-Jun-23,Detroit,16835 W Warren Ave,0,2,0,0,0
2623134,12-Jun-23,Detroit,Midland St and Mark Twain St,0,1,0,0,0
2622512,11-Jun-23,Detroit,Morang Ave and Faircrest St,0,1,0,0,0
2622247,11-Jun-23,Detroit,Pennsylvania St and Shoemaker St,0,1,0,0,0
2621127,9-Jun-23,Detroit,W Warren Ave and Southfield Rd,0,2,0,0,0
2621513,9-Jun-23,Detroit,17521 Livernois,1,1,0,0,0
2619516,7-Jun-23,Detroit,5500 block of Courville St,0,1,0,0,0
2619526,7-Jun-23,Detroit,600 block of Tennessee St,0,1,0,0,0
2617453,5-Jun-23,Detroit,1600 Clay St,1,1,0,0,0
2617431,5-Jun-23,Detroit,Brock Ave and Young St,0,1,0,0,0
2617061,5-Jun-23,Detroit,4415 W Vernor Hwy,1,0,0,0,1
2617985,5-Jun-23,Detroit,N/A,0,1,0,0,0
2616547,4-Jun-23,Detroit,15400 block of Fairmount Dr,1,2,0,0,0
2620251,4-Jun-23,Detroit,Oakman Blvd and Grand River Ave,0,1,0,0,0
2616160,4-Jun-23,Detroit,Fairmount Dr and Pelkey St,0,2,0,0,0
2616714,4-Jun-23,Detroit,Kendall St and Whitcomb St,0,1,0,0,0
2616543,4-Jun-23,Detroit,12900 block of Chapel St,2,0,0,0,0
2615872,3-Jun-23,Detroit,8900 block of May St,0,1,0,0,0
2615868,3-Jun-23,Detroit,21350 W McNichols Rd,0,1,0,0,0
2615866,3-Jun-23,Detroit,N/A,0,1,0,0,0
2614921,2-Jun-23,Detroit,I-94 and Livernois Ave,0,1,0,0,0
2615365,2-Jun-23,Detroit,I-94,0,1,0,0,0
2615879,2-Jun-23,Detroit,Kercheval Ave and Dickerson Ave,0,1,0,0,0
2614283,1-Jun-23,Detroit,Vernor Hwy and Woodmere St,0,1,0,0,0
2613420,31-May-23,Detroit,12809 Rosa Parks Blvd,0,1,0,0,0
2612637,30-May-23,Detroit,N/A,0,1,0,0,0
2612469,30-May-23,Detroit,7300 block of Poe Ave,0,1,0,0,0
2612320,30-May-23,Detroit,Cambridge Ave and Murray Hill St,0,1,0,0,0
2611470,29-May-23,Detroit,W Grand Blvd and Michigan Ave,0,1,0,0,0
2611037,28-May-23,Detroit,M-8 and Woodrow Wilson St,0,1,0,0,0
2610367,28-May-23,Detroit,Gratiot Ave,1,0,0,0,0
2610371,27-May-23,Detroit,21860 Joy Rd,0,2,0,0,0
2608889,26-May-23,Detroit,Grand River Ave and Greenfield Rd,0,1,0,0,0
2610461,26-May-23,Detroit,14600 W Chicago Ave,0,1,0,0,0
2610404,26-May-23,Detroit,N/A,0,3,0,0,0
2610390,26-May-23,Detroit,N/A,0,1,0,0,0
2610375,26-May-23,Detroit,I-94 and I-75,0,0,0,0,0
2610102,26-May-23,Detroit,S Liebold St and Gilroy St,1,0,0,0,0
2608105,25-May-23,Detroit,20003 Joy Rd,1,0,0,0,0
2606757,24-May-23,Detroit,13611 Grand River Ave,1,0,0,0,0
2605596,23-May-23,Detroit,20000 block of Griggs Ave,1,1,0,0,0
2606755,23-May-23,Detroit,19400 block of Warwick St,0,1,0,0,0
2605604,23-May-23,Detroit,I-94 and Harper Ave,0,1,0,0,0
2604896,22-May-23,Detroit,13600 block of W Chicago Ave,1,0,0,0,0
2604844,22-May-23,Detroit,6800 block of Clayton St,1,0,0,0,0
2603868,21-May-23,Detroit,9126 Dearborn St,0,1,0,0,0
2603961,21-May-23,Detroit,12600 block of Mendota St,0,1,0,0,0
2604227,21-May-23,Detroit,12600 block of Pinehurst St,0,1,0,0,0
2603608,21-May-23,Detroit,W 7 Mile Rd and Rosemont Ave,1,0,0,0,0
2603863,21-May-23,Detroit,8700 block of Desoto St,0,1,0,0,0
2603227,20-May-23,Detroit,Burlingame St and Lawton St,0,1,0,0,0
2603145,19-May-23,Detroit,Wisconsin St and MacKenzie St,1,0,0,0,0
2603139,19-May-23,Detroit,Northfield Ave and Ridgewood St,0,1,0,0,0
2602802,18-May-23,Detroit,St Antoine and Mack Ave,0,1,0,0,0
2601952,18-May-23,Detroit,9500 block of Brace St,0,1,0,0,0
2601928,18-May-23,Detroit,8000 block of Bliss St,2,0,0,0,0
2598598,15-May-23,Detroit,Vassar Dr and Hubbell Ave,0,1,0,0,0
2598202,14-May-23,Detroit,Tireman Ave and Fielding St,0,1,0,0,0
2598353,14-May-23,Detroit,2971 W Warren Ave,0,1,0,0,0
2597908,13-May-23,Detroit,5400 block of W Warren Ave,0,1,0,0,0
2597904,13-May-23,Detroit,5000 block of Larchmont St,0,1,0,0,0
2595468,11-May-23,Detroit,E Canfield St and Cadillac Blvd,0,1,0,0,0
2595465,11-May-23,Detroit,2400 block of Lawndale St,0,1,0,0,0
2593652,9-May-23,Detroit,3900 block of Canton St,0,1,0,0,0
2593624,9-May-23,Detroit,17300 block of Mansfield St,0,2,0,0,0
2591444,8-May-23,Detroit,19100 block of Beaconsfield St,0,1,0,0,0
2592959,8-May-23,Detroit,Grove St and Mendota St,0,2,0,0,0
2592954,8-May-23,Detroit,15400 block of Patton St,1,0,0,0,0
2591544,8-May-23,Detroit,I-96 and Schaefer Hwy,0,1,0,0,2
2591446,7-May-23,Detroit,Goulburn Ave and Eastwood St,0,1,0,0,0
2590017,6-May-23,Detroit,12800 W McNichols Rd,1,2,0,0,1
2590025,6-May-23,Detroit,N/A,0,1,0,0,0
2590023,6-May-23,Detroit,Grove Ave and Birwood Ave,0,1,0,0,0
2589404,5-May-23,Detroit,N/A,0,1,0,0,0
2588025,3-May-23,Detroit,5700 block of Devonshire Rd,1,0,0,0,1
2587130,2-May-23,Detroit,11700 block of Lauder St,1,2,0,0,0
2586629,2-May-23,Detroit,E Willis St and St Aubin St,0,1,0,0,0
2587418,2-May-23,Detroit,Wheeler St and McDonald St,0,1,0,0,0
2587180,2-May-23,Detroit,N/A,0,1,0,0,0
2586181,1-May-23,Detroit,Grand River Ave and Stoepel St,0,1,0,0,0
2585890,1-May-23,Detroit,I-75 and Brush St,1,1,0,0,0
2584980,30-Apr-23,Detroit,Smart St and Lonyo St,1,1,0,0,0
2584925,29-Apr-23,Detroit,N/A,0,1,0,0,0
2584701,29-Apr-23,Detroit,18673 Mound Rd,0,1,0,0,0
2583823,28-Apr-23,Detroit,Ontario St and Cadieux Rd,1,0,0,0,0
2600015,28-Apr-23,Detroit,McClellan Ave and Shoemaker St,0,1,0,0,0
2584927,28-Apr-23,Detroit,Springwells St and Pitt St,0,1,0,0,0
2582943,27-Apr-23,Detroit,15378 Wyoming Ave,0,1,0,0,0
2582054,26-Apr-23,Detroit,10600 block of Gratiot Ave,0,1,0,0,0
2581921,26-Apr-23,Detroit,15400 block of Mark Twain St,1,1,0,0,0
2581503,25-Apr-23,Detroit,2520 Central Ave,0,1,0,0,0
2581500,25-Apr-23,Detroit,Strathmoor St and Puritan Ave,1,0,0,0,0
2581497,25-Apr-23,Detroit,9200 block of Braile St,0,1,0,0,1
2581918,25-Apr-23,Detroit,14100 block of Archdale St,0,1,0,0,0
2579358,23-Apr-23,Detroit,19300 block of Harned St,1,0,0,0,0
2579362,23-Apr-23,Detroit,22500 block of Pembroke Ave,0,1,0,0,0
2579347,23-Apr-23,Detroit,Elmhurst St and Cloverlawn Ave,0,1,0,0,0
2580962,23-Apr-23,Detroit,150 W Boston Blvd,1,0,0,0,0
2579074,22-Apr-23,Detroit,Van Dyke Ave and 7 Mile,0,1,0,0,0
2579072,22-Apr-23,Detroit,Livernois and W Warren Ave,0,1,0,0,0
2578989,22-Apr-23,Detroit,15300 block of Washburn St,1,0,0,0,0
2578106,21-Apr-23,Detroit,1325 Chene St,1,0,0,0,0
2577541,20-Apr-23,Detroit,16046 Puritan Ave,0,1,0,0,0
2577536,20-Apr-23,Detroit,14900 block of Mark Twain St,0,1,0,0,0
2577979,20-Apr-23,Detroit,7300 block of Churchill St,0,1,0,0,0
2576935,19-Apr-23,Detroit,Woodrow Wilson St and W Euclid St,0,1,0,0,0
2580152,19-Apr-23,Detroit,18445 Cathedral St,0,0,0,0,1
2575605,17-Apr-23,Detroit,7400 block of Woodmont Ave,0,1,0,0,0
2575601,17-Apr-23,Detroit,19600 block of Anvil St,0,1,0,0,0
2574444,17-Apr-23,Detroit,8100 block of Manor Ave,0,1,0,0,0
2574442,17-Apr-23,Detroit,10300 block of Crocuslawn Ave,0,1,0,0,0
2574433,17-Apr-23,Detroit,Annsbury Ave and Glenfield Ave,0,1,0,0,0
2574120,16-Apr-23,Detroit,Beaconsfield St and Casino Ave,0,1,0,0,0
2574110,16-Apr-23,Detroit,8900 block of Ostego St,1,0,0,0,0
2573660,16-Apr-23,Detroit,Dexter Ave and Carter St,0,1,0,0,0
2573694,15-Apr-23,Detroit,Atwater St and Rivard St,0,2,0,0,1
2573665,15-Apr-23,Detroit,Monroe St and Randolph St,0,1,0,0,1
2573662,15-Apr-23,Detroit,Randolph St and Larned St,0,1,0,0,0
2573041,15-Apr-23,Detroit,Goddard St and Halleck St,0,1,0,0,0
2573688,15-Apr-23,Detroit,579 Monroe St,1,0,0,0,1
2572608,15-Apr-23,Detroit,Monroe St and Randolph St,1,2,0,1,1
2573674,15-Apr-23,Detroit,20400 block of Bramford St,1,0,0,0,0
2573676,15-Apr-23,Detroit,12901 Seven Mile E,0,1,0,0,0
2573667,15-Apr-23,Detroit,Southfield Rd and Paul Ave,0,1,0,0,0
2572606,15-Apr-23,Detroit,2597 Puritan Ave,0,1,0,0,0
2572618,14-Apr-23,Detroit,19200 block of Mound Rd,1,0,0,0,0
2572616,14-Apr-23,Detroit,Fenkell Ave and Marlowe St,0,1,0,0,0
2572614,14-Apr-23,Detroit,Penrod St,0,1,0,0,0
2572612,14-Apr-23,Detroit,Cody St and Arlington St,0,1,0,0,0
2572275,13-Apr-23,Detroit,7300 block of Evergreen Rd,0,1,0,0,0
2572282,13-Apr-23,Detroit,Seven Mile E and Mound Rd,0,1,0,0,0
2572269,13-Apr-23,Detroit,Joy Rd and Mendota St,0,1,0,0,0
2572258,13-Apr-23,Detroit,Wyoming Ave and Grand River Ave,0,2,0,0,0
2572240,13-Apr-23,Detroit,15600 block of Seven Mile E,0,1,0,0,0
2571648,13-Apr-23,Detroit,13570 block of Penrod St,0,4,0,1,1
2570401,12-Apr-23,Detroit,N/A,0,1,0,0,0
2570284,12-Apr-23,Detroit,24200 Grand River Ave,0,0,0,2,2
2569550,11-Apr-23,Detroit,15550 Fenkell Ave,0,1,0,0,0
2567734,9-Apr-23,Detroit,Wallingford St and Harvard Rd,1,0,0,0,0
2567406,8-Apr-23,Detroit,19400 block of Harned St,0,1,0,0,0
2566679,7-Apr-23,Detroit,Kendall St and Forrer St,1,0,0,0,0
2567236,7-Apr-23,Detroit,20000 block of Murray Hill St,1,0,0,0,0
2566640,6-Apr-23,Detroit,3500 block of Ewald Cir,1,0,0,0,1
2564968,5-Apr-23,Detroit,Albany St and Seven Mile E,0,1,0,0,0
2564975,5-Apr-23,Detroit,13500 block of LaSalle Blvd,1,0,0,0,0
2565878,4-Apr-23,Detroit,Virgil St and Schoolcraft Rd,1,0,0,0,0
2564112,4-Apr-23,Detroit,Wendell St and Pitt St,0,1,0,0,0
2564181,4-Apr-23,Detroit,Winthrop St and W McNichols Rd,0,1,0,0,0
2563428,3-Apr-23,Detroit,9300 block of Cheyenne St,1,0,0,0,0
2563338,3-Apr-23,Detroit,15200 block of Collingham Dr,1,1,0,0,0
2563370,3-Apr-23,Detroit,N/A,0,1,0,0,0
2577973,1-Apr-23,Detroit,20150 block of Hartwell St,1,0,0,0,1
2561647,31-Mar-23,Detroit,San Juan Dr and Puritan Ave,0,0,0,1,1
2560715,30-Mar-23,Detroit,Westphalia St and E McNichols Rd,0,1,0,0,0
2557558,28-Mar-23,Detroit,N/A,0,1,0,0,0
2555723,27-Mar-23,Detroit,Gratiot Ave and E State Fair Ave,0,2,0,0,0
2555886,26-Mar-23,Detroit,N/A,0,1,0,0,0
2555065,26-Mar-23,Detroit,3900 block of Woodward Ave,1,1,0,0,0
2553726,24-Mar-23,Detroit,15700 block of Mark Twain St,1,0,0,0,0
2553722,24-Mar-23,Detroit,12400 block of Kentucky St,0,1,0,0,0
2553716,24-Mar-23,Detroit,W McNichols Rd and Greenview Ave,0,1,0,0,0
2553729,23-Mar-23,Detroit,N/A,0,1,0,0,0
2550993,21-Mar-23,Detroit,20400 block of Stotter St,0,1,0,0,0
2551502,21-Mar-23,Detroit,18800 block of Rogge St,0,0,1,0,0
2551497,21-Mar-23,Detroit,2400 block of Clements St,0,1,0,0,0
2551275,20-Mar-23,Detroit,St Marys St and Fenkell Ave,1,2,0,0,0
2550202,20-Mar-23,Detroit,14800 block of Lesure St,0,2,0,0,1
2550291,20-Mar-23,Detroit,Roxbury St and Whittier Ave,0,1,0,0,0
2549692,19-Mar-23,Detroit,3100 block of Helen St,1,0,0,0,0
2549720,19-Mar-23,Detroit,8755 Grand River Ave,0,2,0,0,0
2549418,18-Mar-23,Detroit,15300 block of Hartwell Ave,2,0,0,0,0
2554204,17-Mar-23,Detroit,2000 block of Prince Hall Dr,1,0,0,0,0
2547459,16-Mar-23,Detroit,Frankfort St and Lakeview St,1,1,0,0,2
2547496,15-Mar-23,Detroit,W McNichols Rd and Ohio St,0,1,0,0,0
2547501,15-Mar-23,Detroit,Tuxedo St and Linwood St,0,1,0,0,0
2546554,15-Mar-23,Detroit,19900 block of Avon Ave,0,1,0,0,0
2546173,14-Mar-23,Detroit,10800 block of Outer Dr E,1,2,0,0,0
2545573,13-Mar-23,Detroit,Seven Mile E and Sherwood St,0,0,0,1,0
